areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes,notes
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.01637,Percentage,%,,,,,
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.08911,Percentage,%,,,,,
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.9763,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,17.15793,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,33.75927,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,36.07497,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.58759,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,28.15942,Percentage,%,,,,,
E06000039,Slough,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,30.012209999999996,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.346740000000004,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.856590000000004,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.080740000000006,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.042159999999996,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,37.9093,Percentage,%,,,,,
E06000045,Southampton,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.459970000000002,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.5486,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.90617,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.09473,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.11252,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.16523,Percentage,%,,,,,
E06000037,West Berkshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.38129,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.769289999999998,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.093920000000004,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,38.2827,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.91357,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.84674,Percentage,%,,,,,
E06000040,Windsor and Maidenhead,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.38006,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.74772,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.06061,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.651740000000004,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,25.12902,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.535779999999995,Percentage,%,,,,,
E06000041,Wokingham,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.26354,Percentage,%,,,,,
E10000002,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.705029999999997,Percentage,%,,,,Obsolete code since 2020 (replaced by E06000060 Buckinghamshire),
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.11658,Percentage,%,,,,,
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.9938,Percentage,%,,,,,
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.41113,Percentage,%,,,,,
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.43319,Percentage,%,,,,,
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,40.86684,Percentage,%,,,,,
E10000011,East Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.17545,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,32.98025,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.79026,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.032,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.17883,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.78367,Percentage,%,,,,,
E10000014,Hampshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.0447,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,41.59097,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,42.29647,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,27.531999999999996,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,25.14338,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.09751,Percentage,%,,,,,
E10000016,Kent,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.4099,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,38.24195,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.64612,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.22777,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.17621,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,24.17785,Percentage,%,,,,,
E10000025,Oxfordshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.49443,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.22888,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,25.432170000000003,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.54689,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.46648,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.674929999999996,Percentage,%,,,,,
E10000030,Surrey,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.478790000000004,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.67495,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.982770000000002,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,38.72733,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.20516,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,24.06642,Percentage,%,,,,,
E10000032,West Sussex,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.638529999999996,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,38.85967,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.46991,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.59531,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.68122,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.22227,Percentage,%,,,,,
E12000009,South West,Region,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.75121,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.14583,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.11276,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,42.28712,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.99643,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,26.1007,Percentage,%,,,,,
E06000022,Bath and North East Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.66667,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,43.661970000000004,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.6225,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.05721,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,35.580090000000006,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.72911,Percentage,%,,,,,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.72505,Percentage,%,,,,,
E06000028,Bournemouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.817829999999997,Percentage,%,,,,"Obsolete code since 2019 (replaced by E06000058 Bournemouth, Christchurch and Poole)",
E06000029,Poole,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,20.508110000000002,Percentage,%,,,,"Obsolete code since 2019 (replaced by E06000058 Bournemouth, Christchurch and Poole)",
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,24.0005,Percentage,%,,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.616890000000005,Percentage,%,,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,31.088109999999997,Percentage,%,,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,38.87318,Percentage,%,,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,43.82522,Percentage,%,,,,,
E06000023,"Bristol, City of",County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,41.90044,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.987970000000004,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.292479999999998,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.34106,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,22.09969,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.82777,Percentage,%,,,,,
E06000052,Cornwall,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.69809,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,33.33333,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.14019,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.66295,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.047109999999996,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,37.559090000000005,Percentage,%,,,,,
E06000059,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.78445,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,55.55556,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,62.5,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,8.33333,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,45.45455,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,60.0,Percentage,%,,,,,
E06000053,Isles of Scilly,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,36.363640000000004,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,41.13042,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,43.61242,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,38.22926,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,26.48,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,41.351659999999995,Percentage,%,,,,,
E06000024,North Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,25.723010000000002,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.14255,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.47979,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.71434,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.84105,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,44.27496,Percentage,%,,,,,
E06000026,Plymouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.80369,Percentage,%,,,,,
E06000066,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,38.866209999999995,Percentage,%,,,,,
E06000066,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.58481,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,39.89542,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.40211,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,43.1887,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,42.3083,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,27.06605,Percentage,%,,,,,
E06000025,South Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,24.45469,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,36.72613,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,19.945120000000003,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,34.09149,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.778589999999998,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,34.61007,Percentage,%,,,,,
E06000030,Swindon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,31.8789,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,41.07777,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,28.1945,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,34.09366,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.90855,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,43.992670000000004,Percentage,%,,,,,
E06000027,Torbay,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,40.70543,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.58989,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.75316,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,36.70613,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.36908,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.949020000000004,Percentage,%,,,,,
E06000054,Wiltshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.54822,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,27.464109999999998,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.1564,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,38.42297,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,42.38022,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.87782,Percentage,%,,,,,
E10000008,Devon,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.884879999999995,Percentage,%,,,,,
E10000009,Dorset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.083879999999997,Percentage,%,,,,Obsolete code since 2019 (replaced by E06000059 Dorset),
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,37.77595,Percentage,%,,,,,
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.14649,Percentage,%,,,,,
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.32748,Percentage,%,,,,,
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.803979999999996,Percentage,%,,,,,
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.32416,Percentage,%,,,,,
E10000013,Gloucestershire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.53704,Percentage,%,,,,,
E10000027,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.714270000000003,Percentage,%,,,,Obsolete code since 2023 (replaced by E06000066 Somerset),
E10000027,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.94778,Percentage,%,,,,Obsolete code since 2023 (replaced by E06000066 Somerset),
E10000027,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.07125,Percentage,%,,,,Obsolete code since 2023 (replaced by E06000066 Somerset),
E10000027,Somerset,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.77791,Percentage,%,,,,Obsolete code since 2023 (replaced by E06000066 Somerset),
